Date,Product,SKU,Quantity,Unit Type,Price Per Unit ($),Multiplier,Owner,Repository Slug,Username,Actions Workflow,Notes
2024-02-19,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,articleplanet2,SH20RAJ,,
2024-02-19,Codespaces - Linux,Storage,0.0552,gb-month,0.07,1.0,SH20RAJ,articleplanet.github.io,SH20RAJ,,
2024-02-19,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,WebScrapperJS,SH20RAJ,,
2024-02-19,Codespaces - Linux,Storage,0.0504,gb-month,0.07,1.0,SH20RAJ,cdnsfree2.github.io,SH20RAJ,,
2024-02-19,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,DynamicLoaderJS,SH20RAJ,,
2024-02-19,Codespaces - Linux,Storage,0.0312,gb-month,0.07,1.0,SH20RAJ,SopLoader,SH20RAJ,,
2024-02-19,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,login-articleplanet,SH20RAJ,,
2024-02-19,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,DrivePlyr20,SH20RAJ,,
2024-02-19,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,ParseMark,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,test,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0312,gb-month,0.07,1.0,SH20RAJ,codes20.github.io,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,articleplanet2,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.048,gb-month,0.07,1.0,SH20RAJ,next.js,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0552,gb-month,0.07,1.0,SH20RAJ,articleplanet.github.io,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0504,gb-month,0.07,1.0,SH20RAJ,cdnsfree2.github.io,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,WebScrapperJS,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,login-articleplanet,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0312,gb-month,0.07,1.0,SH20RAJ,SopLoader,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,DrivePlyr20,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,DynamicLoaderJS,SH20RAJ,,
2024-02-20,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,ParseMark,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,test,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0312,gb-month,0.07,1.0,SH20RAJ,codes20.github.io,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,articleplanet2,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.048,gb-month,0.07,1.0,SH20RAJ,next.js,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0552,gb-month,0.07,1.0,SH20RAJ,articleplanet.github.io,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,ParseMark,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,WebScrapperJS,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0504,gb-month,0.07,1.0,SH20RAJ,cdnsfree2.github.io,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0312,gb-month,0.07,1.0,SH20RAJ,SopLoader,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,login-articleplanet,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,DynamicLoaderJS,SH20RAJ,,
2024-02-21,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,DrivePlyr20,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0312,gb-month,0.07,1.0,SH20RAJ,codes20.github.io,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,test,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.048,gb-month,0.07,1.0,SH20RAJ,next.js,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,articleplanet2,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0552,gb-month,0.07,1.0,SH20RAJ,articleplanet.github.io,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0081,gb-month,0.07,1.0,SH20RAJ,SopLoader,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,WebScrapperJS,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0504,gb-month,0.07,1.0,SH20RAJ,cdnsfree2.github.io,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,login-articleplanet,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,DrivePlyr20,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,DynamicLoaderJS,SH20RAJ,,
2024-02-22,Codespaces - Linux,Storage,0.0288,gb-month,0.07,1.0,SH20RAJ,ParseMark,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0099,gb-month,0.07,1.0,SH20RAJ,test,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0107,gb-month,0.07,1.0,SH20RAJ,codes20.github.io,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0099,gb-month,0.07,1.0,SH20RAJ,articleplanet2,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0165,gb-month,0.07,1.0,SH20RAJ,next.js,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0099,gb-month,0.07,1.0,SH20RAJ,login-articleplanet,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0099,gb-month,0.07,1.0,SH20RAJ,WebScrapperJS,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.019,gb-month,0.07,1.0,SH20RAJ,articleplanet.github.io,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0173,gb-month,0.07,1.0,SH20RAJ,cdnsfree2.github.io,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0099,gb-month,0.07,1.0,SH20RAJ,DrivePlyr20,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0099,gb-month,0.07,1.0,SH20RAJ,ParseMark,SH20RAJ,,
2024-02-23,Codespaces - Linux,Storage,0.0099,gb-month,0.07,1.0,SH20RAJ,DynamicLoaderJS,SH20RAJ,,
